,Sentence,Token,Tag
48011,1840,،,O
48012,1840,أسسوه,O
48013,1840,مجموعة,O
48014,1840,د,O
48015,1840,المقاومين,O
48016,1840,الوطنيين,O
48017,1840,والنقابيين,O
48018,1840,المعارضين,O
48019,1840,لمغاربة,B-MISC
48020,1840,بحال,O
48021,1840,كريم,B-PER
48022,1840,الحجاج,I-PER
48023,1840,و,O
48024,1840,المحجوب,B-PER
48025,1840,بن,I-PER
48026,1840,الصديق,I-PER
48027,1840,مؤسس,O
48028,1840,أول,O
48029,1840,نقابة,O
48030,1840,ف,O
48031,1840,تاريخ,O
48032,1840,لمغريب,B-LOC
48033,1840,و,O
48034,1840,محمد,B-PER
48035,1840,المعطي,I-PER
48036,1840,بوعبيد,I-PER
48037,1840,و,O
48038,1840,اللي,O
48039,1840,غايتناوبو,O
48040,1840,على,O
48041,1840,الرئاسة,O
48042,1840,من,O
48043,1840,ورا,O
48044,1840,هادشي,O
48045,1840,.,O
48046,1841,ولاكن,O
48047,1841,رتابط,O
48048,1841,تأسيس,O
48049,1841,ديال,O
48050,1841,لفرقة,O
48051,1841,بظروف,O
48052,1841,تاريخية,O
48053,1841,سپيسيال,O
48054,1841,شوية,O
48055,1841,،,O
48056,1841,و,O
48057,1841,لعلاقة,O
48058,1841,ديالو,O
48059,1841,مع,O
48060,1841,لأحياء,O
48061,1841,الشعبية,O
48062,1841,المغريبية,B-MISC
48063,1841,فمدينة,O
48064,1841,الدار,B-LOC
48065,1841,لبيضا,I-LOC
48066,1841,مني,O
48067,1841,كانت,O
48068,1841,الحماية,O
48069,1841,الإستعمارية,O
48070,1841,لفرنسية,B-MISC
48071,1841,،,O
48072,1841,وفالمرحلة,O
48073,1841,لي,O
48074,1841,بانت,O
48075,1841,الحركة,O
48076,1841,الوطنية,O
48077,1841,د,O
48078,1841,لمطالبة,O
48079,1841,ب,O
48080,1841,لستيقلال,O
48081,1841,فبداية,O
48082,1841,الخمسينيات,O
48083,1841,،,O
48084,1841,و,O
48085,1841,رتباط,O
48086,1841,سّمية,O
48087,1841,ديالو,O
48088,1841,بالأب,O
48089,1841,الروحي,O
48090,1841,د,O
48091,1841,لكرة,O
48092,1841,البيضاوية,O
48093,1841,"""",O
48094,1841,محمد,B-PER
48095,1841,بن,I-PER
48096,1841,الحسن,I-PER
48097,1841,التونسي,I-PER
48098,1841,العفاني,I-PER
48099,1841,لمعروف,O
48100,1841,ب,O
48101,1841,(,O
48102,1841,الأب,B-PER
48103,1841,جيكو,I-PER
48104,1841,),O
48105,1841,"""",O
48106,1841,،,O
48107,1841,عطا,O
48108,1841,ل,O
48109,1841,رّاجا,B-ORG
48110,1841,شعبية,O
48111,1841,وقاعدة,O
48112,1841,جماهيرية,O
48113,1841,كبيرة,O
48114,1841,.,O
48115,1842,والتجربة,O
48116,1842,ديالو,O
48117,1842,في,O
48118,1842,الميدان,O
48119,1842,الصحافة,O
48120,1842,ساهمات,O
48121,1842,حتا,O
48122,1842,هيا,O
48123,1842,ف,O
48124,1842,شعبية,O
48125,1842,د,O
48126,1842,رّاجا,B-ORG
48127,1842,،,O
48128,1842,كيتعتابر,O
48129,1842,الأب,B-PER
48130,1842,جيكو,I-PER
48131,1842,أول,O
48132,1842,مغريبي,B-MISC
48133,1842,عندو,O
48134,1842,ديبلوم,O
48135,1842,رياضي,O
48136,1842,ف,O
48137,1842,ميدان,O
48138,1842,التدريب,O
48139,1842,،,O
48140,1842,اللي,O
48141,1842,حصل,O
48142,1842,عليه,O
48143,1842,ف,O
48144,1842,نّݣليز,B-LOC
48145,1842,،,O
48146,1842,ومن,O
48147,1842,اللولين,O
48148,1842,د,O
48149,1842,لمغاربا,B-MISC
48150,1842,للي,O
48151,1842,حصلوا,O
48152,1842,على,O
48153,1842,شهادة,O
48154,1842,لبكالوريوس,O
48155,1842,الحديثة,O
48156,1842,،,O
48157,1842,هاذ,O
48158,1842,المدرب,O
48159,1842,اللي,O
48160,1842,غايصنع,O
48161,1842,من,O
48162,1842,بعد,O
48163,1842,طفرة,O
48164,1842,كروية,O
48165,1842,ف,O
48166,1842,رّاجا,B-ORG
48167,1842,و,O
48168,1842,لكرة,O
48169,1842,لمغربية,B-MISC
48170,1842,بشكل,O
48171,1842,عامة,O
48172,1842,.,O
48173,1843,ݣاع,O
48174,1843,هاذ,O
48175,1843,لأمور,O
48176,1843,خلات,O
48177,1843,لفريق,O
48178,1843,لخضر,O
48179,1843,يّاخد,O
48180,1843,مكانة,O
48181,1843,قوية,O
48182,1843,وتابتة,O
48183,1843,فالقلوب,O
48184,1843,والداكرة,O
48185,1843,ديال,O
48186,1843,مدينة,O
48187,1843,الدار,B-LOC
48188,1843,لبيضا,I-LOC
48189,1843,واللي,O
48190,1843,عرفات,O
48191,1843,فديك,O
48192,1843,لوقت,O
48193,1843,بزاف,O
48194,1843,لأحداث,O
48195,1843,السياسية,O
48196,1843,والرياضية,O
48197,1843,وكان,O
48198,1843,أهم,O
48199,1843,واحد,O
48200,1843,فيها,O
48201,1843,هو,O
48202,1843,مني,O
48203,1843,جتامع,O
48204,1843,ليلة,O
48205,1843,19,B-MISC
48206,1843,مارس,I-MISC
48207,1843,1949,I-MISC
48208,1843,المُأسّسين,O
48209,1843,ديال,O
48210,1843,رّاجا,B-ORG
48211,1843,ف,O
48212,1843,لقهوا,O
48213,1843,ديال,O
48214,1843,بويا,B-PER
48215,1843,صالح,I-PER
48216,1843,ف,O
48217,1843,درب,B-LOC
48218,1843,السلطان,I-LOC
48219,1843,باش,O
48220,1843,يأسّوا,O
48221,1843,الفرقة,O
48222,1843,ديال,O
48223,1843,رّاجا,B-ORG
48224,1843,لبيضاوي,I-ORG
48225,1843,وتافقوا,O
48226,1843,باش,O
48227,1843,تكون,O
48228,1843,الفرقة,O
48229,1843,مستقلة,O
48230,1843,وبعلامة,O
48231,1843,المغربية,B-MISC
48232,1843,ماشي,O
48233,1843,فرنسية,B-MISC
48234,1843,،,O
48235,1843,وقدروا,O
48236,1843,يوصلوا,O
48237,1843,لصيغة,O
48238,1843,باش,O
48239,1843,يتحايلوا,O
48240,1843,على,O
48241,1843,الشرط,O
48242,1843,اللي,O
48243,1843,وضعوا,O
48244,1843,المستعمر,O
48245,1843,على,O
48246,1843,للي,O
48247,1843,بغاو,O
48248,1843,يأسّوا,O
48249,1843,فراقي,O
48250,1843,رياضية,O
48251,1843,فݣاع,O
48252,1843,دول,O
48253,1843,المغريب,B-LOC
48254,1843,الكبير,I-LOC
48255,1843,،,O
48256,1843,وهو,O
48257,1843,بلي,O
48258,1843,يكون,O
48259,1843,الرئيس,O
48260,1843,ديال,O
48261,1843,لفرقة,O
48262,1843,فرانساوي,B-MISC
48263,1843,،,O
48264,1843,وهاد,O
48265,1843,النقطة,O
48266,1843,هي,O
48267,1843,لأهم,O
48268,1843,ف,O
48269,1843,تأسيس,O
48270,1843,لفراقي,O
48271,1843,الرياضية,O
48272,1843,والإشكالية,O
48273,1843,ديال,O
48274,1843,الاستقلال,O
48275,1843,ديالها,O
48276,1843,فديك,O
48277,1843,لوقت,O
48278,1843,على,O
48279,1843,السلطة,O
48280,1843,وتأتير,O
48281,1843,المستعمر,O
48282,1843,الفرانساوي,B-MISC
48283,1843,.,O
48284,1844,ولاكن,O
48285,1844,وصلوا,O
48286,1844,لطريقة,O
48287,1844,دكية,O
48288,1844,باش,O
48289,1844,يتحايلو,O
48290,1844,على,O
48291,1844,هاد,O
48292,1844,القانون,O
48293,1844,،,O
48294,1844,لي,O
48295,1844,جتامعو,O
48296,1844,ف,O
48297,1844,قهوت,O
48298,1844,"""",O
48299,1844,بويا,B-PER
48300,1844,صالح,I-PER
48301,1844,"""",O
48302,1844,تقدمو,O
48303,1844,بملف,O
48304,1844,طلب,O
48305,1844,تأسيس,O
48306,1844,الفرقة,O
48307,1844,والرئيس,O
48308,1844,هو,O
48309,1844,حجي,B-PER
48310,1844,بن,I-PER
48311,1844,عبّادي,I-PER
48312,1844,الملقب,O
48313,1844,ب,O
48314,1844,"""",O
48315,1844,بن,B-PER
48316,1844,أبادجي,I-PER
48317,1844,"""",O
48318,1844,الجزائري,B-MISC
48319,1844,و,O
48320,1844,أصولو,O
48321,1844,عتمانية,B-MISC
48322,1844,،,O
48323,1844,كان,O
48324,1844,من,O
48325,1844,مواليد,O
48326,1844,مدينة,O
48327,1844,تلمسان,B-LOC
48328,1844,و,O
48329,1844,عندو,O
48330,1844,جنسية,O
48331,1844,فرانساوية,B-MISC
48332,1844,،,O
48333,1844,و,O
48334,1844,ترأّس,O
48335,1844,الفريق,O
48336,1844,ل,O
48337,1844,سَت,O
48338,1844,أشهر,O
48339,1844,.,O
48340,1845,Transatlas,B-ORG
48341,1845,Sport,B-ORG
48342,1845,Management,I-ORG
48343,1845,Siera,I-ORG
48344,1845,اطلاس,B-ORG
48345,1845,للتامين,I-ORG
48346,1845,ليغيا,B-ORG
48347,1845,اتصالات,B-ORG
48348,1845,لمغريب,I-ORG
48349,1845,هيونداي,B-ORG
48350,1845,مارسا,B-ORG
48351,1845,ماروك,I-ORG
48352,1845,Nor,B-ORG
48353,1845,Dar,I-ORG
48354,1845,Newmerique,B-ORG
48355,1845,Transatlas,I-ORG
48356,1845,Sport,I-ORG
48357,1845,Management,I-ORG
48358,1845,ويستيرغن,B-ORG
48359,1845,يونيون,I-ORG
48360,1845,أو,B-ORG
48361,1845,سي,I-ORG
48362,1845,پي,I-ORG
48363,1845,ݣروب,B-ORG
48364,1845,آنفينيكس,I-ORG
48365,1845,موبيل,B-ORG
48366,1845,كتبية,I-ORG
48367,1845,Junkers,B-ORG
48368,1845,Prodec,I-ORG
48369,1845,الرجاء,B-ORG
48370,1845,هي,O
48371,1845,لفرقا,O
48372,1845,لوحيدا,O
48373,1845,للي,O
48374,1845,ربحات,O
48375,1845,لبطولا,O
48376,1845,ديال,O
48377,1845,لمغريب,B-LOC
48378,1845,6,O
48379,1845,المرات,O
48380,1845,متابعة,O
48381,1845,،,O
48382,1845,من,O
48383,1845,لموسم,O
48384,1845,(,O
48385,1845,1995,O
48386,1845,-,O
48387,1845,1996,O
48388,1845,),O
48389,1845,تال,O
48390,1845,(,O
48391,1845,2000,O
48392,1845,-,O
48393,1845,2001,O
48394,1845,),O
48395,1845,.,O
48396,1846,لفرقا,O
48397,1846,لوحيدا,O
48398,1846,للي,O
48399,1846,ربحات,O
48400,1846,ݣاع,O
48401,1846,لفراقي,O
48402,1846,لمغربية,B-MISC
48403,1846,في,O
48404,1846,لمواجهات,O
48405,1846,لمباشرة,O
48406,1846,الرجاء,B-ORG
48407,1846,هي,O
48408,1846,لفرقة,O
48409,1846,لوحيدا,O
48410,1846,للي,O
48411,1846,ربحات,O
48412,1846,لبطولة,O
48413,1846,وخسرات,O
48414,1846,مرة,O
48415,1846,وحدة,O
48416,1846,فعام,O
48417,1846,1997,O
48418,1846,-,O
48419,1846,1996,O
48420,1846,لفرقة,O
48421,1846,لوحيدة,O
48422,1846,للي,O
48423,1846,لعبات,O
48424,1846,62,O
48425,1846,موسم,O
48426,1846,في,O
48427,1846,القسم,O
48428,1846,اللول,O
48429,1846,ف,O
48430,1846,لبطولة,O
48431,1846,لمغربية,B-MISC
48432,1846,مع,O
48433,1846,فرقة,O
48434,1846,لوداد,B-ORG
48435,1846,الفرقة,O
48436,1846,لوحيدة,O
48437,1846,ف,O
48438,1846,لمغريب,B-LOC
48439,1846,للي,O
48440,1846,لعبات,O
48441,1846,الفينالات,O
48442,1846,ديال,O
48443,1846,ݣاع,O
48444,1846,البطولات,O
48445,1846,للي,O
48446,1846,لعبات,O
48447,1846,فيهم,O
48448,1846,.,O
48449,1847,أول,O
48450,1847,فرقة,O
48451,1847,لعبات,O
48452,1847,الموندياليتو,B-MISC
48453,1847,في,O
48454,1847,البرازيل,B-LOC
48455,1847,في,O
48456,1847,عام,O
48457,1847,2000,O
48458,1847,مني,O
48459,1847,ربحات,O
48460,1847,العصبة,O
48461,1847,فعام,O
48462,1847,1999,O
48463,1847,الفرقة,O
48464,1847,لوحيدة,O
48465,1847,للي,O
48466,1847,ربحات,O
48467,1847,العصبة,O
48468,1847,من,O
48469,1847,أول,O
48470,1847,مرة,O
48471,1847,شاركت,O
48472,1847,فيها,O
48473,1847,1989,O
48474,1847,الفرقة,O
48475,1847,الثانية,O
48476,1847,إفريقيا,B-LOC
48477,1847,واللولة,O
48478,1847,عربيا,O
48479,1847,للي,O
48480,1847,تأهلات,O
48481,1847,لنهائي,O
48482,1847,الموندياليتو,B-MISC
48483,1847,فعام,O
48484,1847,2013,O
48485,1847,ولعب,O
48486,1847,ضد,O
48487,1847,بايرن,B-ORG
48488,1847,ميونيخ,I-ORG
48489,1847,وخسر,O
48490,1847,ب,O
48491,1847,2,O
48492,1847,ل,O
48493,1847,0,O
48494,1847,تعزلات,O
48495,1847,الفرقة,O
48496,1847,كتالت,O
48497,1847,أفضل,O
48498,1847,فريق,O
48499,1847,في,O
48500,1847,إفريقيا,B-LOC
48501,1847,في,O
48502,1847,القرن,O
48503,1847,20,O
48504,1847,حسب,O
48505,1847,الفيفا,B-ORG
48506,1847,أول,O
48507,1847,فرقة,O
48508,1847,ربحات,O
48509,1847,الأهلي,B-ORG
48510,1847,في,O
48511,1847,تيرانها,O
48512,1847,الرجاء,B-ORG
48513,1847,هي,O
48514,1847,الفرقة,O
48515,1847,الوحيدة,O
48516,1847,للي,O
48517,1847,تعزلات,O
48518,1847,من,O
48519,1847,بين,O
48520,1847,أفضل,O
48521,1847,10,O
48522,1847,الفراقي,O
48523,1847,ف,O
48524,1847,لعالم,O
48525,1847,في,O
48526,1847,المغرب,B-LOC
48527,1847,سنة,O
48528,1847,2000,O
48529,1847,في,O
48530,1847,سنة,O
48531,1847,2017,O
48532,1847,تعزلات,O
48533,1847,الفرقة,O
48534,1847,من,O
48535,1847,بين,O
48536,1847,أحسن,O
48537,1847,100,O
48538,1847,فرقة,O
48539,1847,ف,O
48540,1847,تاريخ,O
48541,1847,كرة,O
48542,1847,القدم,O
48543,1847,حسب,O
48544,1847,مجلة,O
48545,1847,فرانس,B-ORG
48546,1847,فوتبول,I-ORG
48547,1847,الهداف,O
48548,1847,التاريخي,O
48549,1847,لّول,O
48550,1847,د,O
48551,1847,رّاجا,B-ORG
48552,1847,هو,O
48553,1847,سعيد,B-PER
48554,1847,غاندي,I-PER
48555,1847,ولاكن,O
48556,1847,عدد,O
48557,1847,لأهداف,O
48558,1847,لي,O
48559,1847,ماركا,O
48560,1847,مامعروفاش,O
48561,1847,حيت,O
48562,1847,ماكانش,O
48563,1847,تاتحفظ,O
48564,1847,فديك,O
48565,1847,لوقت,O
48566,1847,ديال,O
48567,1847,السبعينات,O
48568,1847,.,O
48569,1848,لهداف,O
48570,1848,التاريخي,O
48571,1848,د,O
48572,1848,لفرقة,O
48573,1848,هو,O
48574,1848,صلاح,B-PER
48575,1848,الدين,I-PER
48576,1848,باصير,I-PER
48577,1848,ب,O
48578,1848,147,O
48579,1848,بيت,O
48580,1848,ماركاهم,O
48581,1848,من,O
48582,1848,فترة,O
48583,1848,التسعينات,O
48584,1848,و,O
48585,1848,كلهم,O
48586,1848,ف,O
48587,1848,لماتشات,O
48588,1848,الرسمية,O
48589,1848,.,O
48590,1849,اللعاب,O
48591,1849,ديال,O
48592,1849,لميليو,O
48593,1849,الدولي,O
48594,1849,لمغريبي,B-MISC
48595,1849,لمرحوم,O
48596,1849,عبد,B-PER
48597,1849,المجيد,I-PER
48598,1849,الضلمي,I-PER
48599,1849,أكتر,O
48600,1849,لاعب,O
48601,1849,لعب,O
48602,1849,لل,O
48603,1849,راجا,B-ORG
48604,1849,ب,O
48605,1849,568,O
48606,1849,ماتش,O
48607,1849,رسمي,O
48608,1849,،,O
48609,1849,للإشارة,O
48610,1849,ف,O
48611,1849,آخر,O
48612,1849,ماتش,O
48613,1849,رسمي,O
48614,1849,لعبو,O
48615,1849,مع,O
48616,1849,الفرقة,O
48617,1849,كان,O
48618,1849,ف,O
48619,1849,موسم,O
48620,1849,(,O
48621,1849,1990,O
48622,1849,-,O
48623,1849,1991,O
48624,1849,),O
48625,1849,،,O
48626,1849,الضلمي,B-PER
48627,1849,هو,O
48628,1849,أكتر,O
48629,1849,لاعب,O
48630,1849,د,O
48631,1849,رجاء,B-ORG
48632,1849,و,O
48633,1849,فل,O
48634,1849,مغريب,B-LOC
48635,1849,حمل,O
48636,1849,تّوني,O
48637,1849,المنتخب,B-ORG
48638,1849,الوطني,I-ORG
48639,1849,المغربي,I-ORG
48640,1849,.,O
48641,1850,ومن,O
48642,1850,بعد,O
48643,1850,عام,O
48644,1850,من,O
48645,1850,لعتزال,O
48646,1850,ديالو,O
48647,1850,نهائيا,O
48648,1850,،,O
48649,1850,حصل,O
48650,1850,على,O
48651,1850,جائزة,O
48652,1850,اللعب,O
48653,1850,النضيف,O
48654,1850,من,O
48655,1850,منظمة,O
48656,1850,ليونسكو,B-ORG
48657,1850,لي,O
48658,1850,عتارفات,O
48659,1850,ب,O
48660,1850,لأخلاق,O
48661,1850,الرياضية,O
48662,1850,لعالية,O
48663,1850,ديالو,O
48664,1850,،,O
48665,1850,وهو,O
48666,1850,أول,O
48667,1850,لاعب,O
48668,1850,في,O
48669,1850,العالم,O
48670,1850,خداها,O
48671,1850,،,O
48672,1850,و,O
48673,1850,تسنا,O
48674,1850,سنوات,O
48675,1850,طويلة,O
48676,1850,قبل,O
48677,1850,ما,O
48678,1850,يكرموه,O
48679,1850,ف,O
48680,1850,لبلاد,O
48681,1850,ديالو,O
48682,1850,.,O
48683,1851,من,O
48684,1851,يونيو,B-MISC
48685,1851,2017,I-MISC
48686,1851,،,O
48687,1851,الشركة,O
48688,1851,طّاليانية,B-MISC
48689,1851,ليجيا,B-ORG
48690,1851,هي,O
48691,1851,لي,O
48692,1851,تاتستورد,O
48693,1851,لمعيدات,O
48694,1851,الرسمية,O
48695,1851,د,O
48696,1851,نّادي,O
48697,1851,،,O
48698,1851,و,O
48699,1851,الرجاء,B-ORG
48700,1851,هو,O
48701,1851,لفريق,O
48702,1851,لوحيد,O
48703,1851,ف,O
48704,1851,لمغريب,B-LOC
48705,1851,لي,O
48706,1851,كيقتارح,O
48707,1851,تصميم,O
48708,1851,التونيات,O
48709,1851,ديالها,O
48710,1851,.,O
48711,1852,الموقع,O
48712,1852,الرسمي,O
48713,1852,ديال,O
48714,1852,الرجاء,B-ORG
48715,1852,الموقع,O
48716,1852,الرسمي,O
48717,1852,ديال,O
48718,1852,جمهور,O
48719,1852,الرجاء,B-ORG
48720,1852,الراجل,B-MISC
48721,1852,لڤيتروڤي,I-MISC
48722,1852,،,O
48723,1852,هي,O
48724,1852,واحد,O
48725,1852,الرسم,O
48726,1852,معروف,O
48727,1852,دارو,O
48728,1852,ليوناردو,B-PER
48729,1852,دا,I-PER
48730,1852,ڤينشي,I-PER
48731,1852,ف,O
48732,1852,عام,O
48733,1852,1490,O
48734,1852,واللي,O
48735,1852,فيها,O
48736,1852,واحد,O
48737,1852,الراجل,O
48738,1852,عريان,O
48739,1852,وداير,O
48740,1852,ب,O
48741,1852,يديه,O
48742,1852,ورجليه,O
48743,1852,واحد,O
48744,1852,الدايرة,O
48745,1852,لداخل,O
48746,1852,ديال,O
48747,1852,واحد,O
48748,1852,لمربع,O
48749,1852,.,O
48750,1853,هاد,O
48751,1853,الرسم,O
48752,1853,خاد,O
48753,1853,السمية,O
48754,1853,ديال,O
48755,1853,الراجل,B-MISC
48756,1853,الڤيتروڤي,I-MISC
48757,1853,ولا,O
48758,1853,ڤيتروڤيوس,B-PER
48759,1853,حيت,O
48760,1853,ليوناردو,B-PER
48761,1853,دا,I-PER
48762,1853,ڤينشي,I-PER
48763,1853,كتب,O
48764,1853,بللي,O
48765,1853,شي,O
48766,1853,حوايج,O
48767,1853,فالرسم,O
48768,1853,كان,O
48769,1853,خداهم,O
48770,1853,من,O
48771,1853,عند,O
48772,1853,واحد,O
48773,1853,السيد,O
48774,1853,سميتو,O
48775,1853,ڤيتروڤيوس,B-PER
48776,1853,.,O
48777,1854,التصويرة,O
48778,1854,فيها,O
48779,1854,واحد,O
48780,1854,الراجل,O
48781,1854,عريان,O
48782,1854,وداير,O
48783,1854,ب,O
48784,1854,يديه,O
48785,1854,ورجليه,O
48786,1854,واحد,O
48787,1854,الدايرة,O
48788,1854,لداخل,O
48789,1854,ديال,O
48790,1854,واحد,O
48791,1854,لمربع,O
48792,1854,تجسد,O
48793,1854,الصورة,O
48794,1854,.,O
48795,1855,هاد,O
48796,1855,الرسم,O
48797,1855,كايوري,O
48798,1855,باللي,O
48799,1855,الفن,O
48800,1855,والعلوم,O
48801,1855,مترابطين,O
48802,1855,واللي,O
48803,1855,كانت,O
48804,1855,واحد,O
48805,1855,الميزة,O
48806,1855,ديال,O
48807,1855,الزمان,O
48808,1855,ديال,O
48809,1855,عاودولادة,O
48810,1855,ف,O
48811,1855,أوروبا,B-LOC
48812,1855,.,O
48813,1856,كان,O
48814,1856,ليوناردو,B-PER
48815,1856,تابضن,O
48816,1856,بللي,O
48817,1856,الدات,O
48818,1856,ديال,O
48819,1856,بنادم,O
48820,1856,وهاد,O
48821,1856,الكون,O
48822,1856,متجانسين,O
48823,1856,بيناتهم,O
48824,1856,.,O
48825,1857,ليوناردو,B-PER
48826,1857,كتب,O
48827,1857,واحد,O
48828,1857,النص,O
48829,1857,معا,O
48830,1857,الرسم,O
48831,1857,اللي,O
48832,1857,ما,O
48833,1857,تقدرش,O
48834,1857,تقراه,O
48835,1857,منغير,O
48836,1857,إلا,O
48837,1857,درتي,O
48838,1857,المرايا,O
48839,1857,.,O
48840,1858,الرسم,O
48841,1858,موجود,O
48842,1858,اليوما,O
48843,1858,ف,O
48844,1858,لأكاديمية,B-ORG
48845,1858,ديال,I-ORG
48846,1858,ڤونيس,I-ORG
48847,1858,ف,O
48848,1858,الطاليان,B-LOC
48849,1858,.,O
48850,1859,ليوناردو,B-PER
48851,1859,دا,I-PER
48852,1859,ڤينشي,I-PER
48853,1859,رجوع,B-MISC
48854,1859,إلى,I-MISC
48855,1859,الطفولة,I-MISC
48856,1859,هيا,O
48857,1859,سيرة,O
48858,1859,داتية,O
48859,1859,د,O
48860,1859,لكاتيبة,O
48861,1859,لمغريبية,B-MISC
48862,1859,ليلى,B-PER
48863,1859,أبو,I-PER
48864,1859,زيد,I-PER
48865,1859,كاتدوي,O
48866,1859,على,O
48867,1859,واحد,O
48868,1859,لمرا,O
48869,1859,بقات,O
48870,1859,ف,O
48871,1859,لمجتمع,O
48872,1859,لمغريبي,B-MISC
48873,1859,لواحد,O
48874,1859,لمودا,O
48875,1859,طويلا,O
48876,1859,،,O
48877,1859,وبضبط,O
48878,1859,فيامات,O
48879,1859,لإستعمار,O
48880,1859,و,O
48881,1859,من,O
48882,1859,بعد,O
48883,1859,ستيقلال,O
48884,1859,.,O
48885,1860,1979,O
48886,1860,،,O
48887,1860,خريبݣة,B-LOC
48888,1860,-,O
48889,1860,),O
48890,1860,هي,O
48891,1860,مغنية,O
48892,1860,وممتّيلة,O
48893,1860,مغريبية,B-MISC
48894,1860,فرانساوية,B-MISC
48895,1860,.,O
48896,1861,كاتغنّي,O
48897,1861,لأغاني,O
48898,1861,ديالها,O
48899,1861,ب,O
48900,1861,النݣليزية,B-MISC
48901,1861,و,O
48902,1861,تاشلحيت,B-MISC
48903,1861,،,O
48904,1861,أولّا,O
48905,1861,كاتجمع,O
48906,1861,بيناتهوم,O
48907,1861,كيما,O
48908,1861,فلأغنية,O
48909,1861,ديال,O
48910,1861,"""",O
48911,1861,إميك,B-MISC
48912,1861,سيميك,I-MISC
48913,1861,"""",O
48914,1861,.,O
48915,1862,تأترات,O
48916,1862,هندي,B-PER
48917,1862,زهرة,I-PER
48918,1862,ببزاف,O
48919,1862,ديال,O
48920,1862,ديال,O
48921,1862,لمغنيين,O
